Actual,Naive,Seasonal Naive,Random Forest,Gradient Boosting,Multilayer Perceptron
6.4700147799950045,5.162377141963501,6.76437859904705,7.126018378805403,6.707437556256139,6.768087623569386
6.665248410108577,6.4700147799950045,6.404804276686254,6.761143437621115,7.079346318104875,6.582297023690601
8.113651677186336,6.665248410108577,6.410429428563007,7.137928366639522,7.985268560218337,8.755271259433654
8.162057875053085,8.113651677186336,6.422815828074325,7.979634210830417,8.664648926431793,10.433463055305111
6.784924147354814,8.162057875053085,6.4071532279013335,7.683872739552679,7.915686428022221,5.454316555998969
3.848434771925421,6.784924147354814,4.134843464347145,4.429173052785685,3.837898976957173,2.8810891037781916
3.6679001658182258,3.848434771925421,5.162377141963501,5.055037727545452,4.899471395536471,3.687120171663053
6.497257605425189,3.6679001658182258,6.4700147799950045,7.558333707800039,7.421624494352814,7.2393939520021675
7.221179469749127,6.497257605425189,6.665248410108577,7.628006627960129,7.593511279581863,6.634813418332139
6.4727840305264515,7.221179469749127,8.113651677186336,8.612104414679319,7.70982236116378,7.591459539091416
6.54016089659311,6.4727840305264515,8.162057875053085,7.933020413450599,7.279425645800146,5.788524606416415
6.746923411548564,6.54016089659311,6.784924147354814,7.769144190922107,7.8172824285210325,5.8809250582337755
3.588345161687014,6.746923411548564,3.848434771925421,3.9428090263886206,3.9322884236304745,3.274479012748955
3.8132917152784924,3.588345161687014,3.6679001658182258,5.166648321114373,4.596088875961408,3.5408051879521505
6.821045547956341,3.8132917152784924,6.497257605425189,6.671312686806575,6.641239026684244,6.921302103744628
6.471372671402382,6.821045547956341,7.221179469749127,6.963651866099278,7.068303628048887,6.103991878439092
6.8332153660002355,6.471372671402382,6.4727840305264515,6.753750720867679,6.653692746735051,6.7306057479344075
6.903455321543187,6.8332153660002355,6.54016089659311,6.992008378209302,6.837084412267538,6.128474106662104
6.9976226658219955,6.903455321543187,6.746923411548564,6.989217262829685,6.718306753198895,5.995040797550569
3.8786463937040634,6.9976226658219955,3.588345161687014,3.981590356329158,3.8817918128097233,2.9952778587006197
3.622610191996635,3.8786463937040634,3.8132917152784924,3.815910149281283,3.7470773920528346,3.9038537649045004
6.500982297627634,3.622610191996635,6.821045547956341,6.495698583478345,6.583893406232098,6.507708234657442
6.497871618035575,6.500982297627634,6.471372671402382,6.48401178295384,6.683814273685945,6.130808852392503
6.497729623814899,6.497871618035575,6.8332153660002355,6.950239394492968,6.981184056464918,6.7085837311222205
6.488618326387342,6.497729623814899,6.903455321543187,7.134472050726035,7.289633447980927,6.446686000227597
6.4905856630279795,6.488618326387342,6.9976226658219955,6.583733697797261,6.863389710036951,6.173635693551764
3.620241509250313,6.4905856630279795,3.8786463937040634,3.8299944012372364,3.8028702654698847,3.0148218087573726
3.618449059936579,3.620241509250313,3.622610191996635,3.6652459287257733,3.739268961308265,3.8192902151434724
6.521781181363639,3.618449059936579,6.500982297627634,6.506500496956854,6.61606369260842,6.493410886306899
7.233920530303806,6.521781181363639,6.497871618035575,6.675433445376751,6.542930524205948,6.442441848583029
6.517473268856709,7.233920530303806,6.497729623814899,6.849781860929798,6.870247619890159,6.842089099303072
6.502429131831833,6.517473268856709,6.488618326387342,7.087629069961985,7.4607669944397506,5.715033921076735
6.505989507998032,6.502429131831833,6.4905856630279795,6.594072704294055,6.559463085177675,5.3884290590085016
3.617645387597499,6.505989507998032,3.620241509250313,3.6847971530106935,3.628284555854485,2.9291097777234327
3.616267726747403,3.617645387597499,3.618449059936579,3.740980107764198,3.6943359379609753,3.3616201090425264
6.52240486251944,3.616267726747403,6.521781181363639,6.569368940883994,6.6126668175367085,6.473272608351004
6.5302951092908055,6.52240486251944,7.233920530303806,6.444825582582103,6.539628490646666,6.0980859043640905
6.519242408185138,6.5302951092908055,6.517473268856709,6.521562075063551,6.617812330173798,6.339281000874986
6.526271725828148,6.519242408185138,6.502429131831833,6.7542932019169175,6.606325554674076,6.125955865381298
6.538491878281771,6.526271725828148,6.505989507998032,6.594586470622443,6.513123798477062,5.701057012392843
3.654072066155058,6.538491878281771,3.617645387597499,3.6562119840389737,3.622526606356396,3.2952390393117845
3.6665074272294707,3.654072066155058,3.616267726747403,3.5949594012826562,3.6776091110464764,3.4368641254537637
6.550774369876954,3.6665074272294707,6.52240486251944,6.514393244747281,6.5856988387046895,6.526950556928472
6.542592510613694,6.550774369876954,6.5302951092908055,6.5598499869527105,6.63247906344229,6.1324191812844635
6.547240785826824,6.542592510613694,6.519242408185138,6.578821439137312,6.609969859988526,6.541786913494411
6.599712576337272,6.547240785826824,6.526271725828148,6.61911873464529,6.670277847566279,5.99763715596404
6.606454131103312,6.599712576337272,6.538491878281771,6.61545938238643,6.578544080478626,5.708980640408706
3.6777333023720966,6.606454131103312,3.654072066155058,3.6659226870446338,3.648346168571,3.2546496960238906
3.6471909952184967,3.6777333023720966,3.6665074272294707,3.6020828152554696,3.636898113050468,3.44822905229765
6.584299955074093,3.6471909952184967,6.550774369876954,6.4602687171645155,6.606889621987209,6.385849014998076
6.599549661879383,6.584299955074093,6.542592510613694,6.701324775483236,6.599242616800319,6.265093638250098
6.562552791367698,6.599549661879383,6.547240785826824,6.551893332698743,6.700120691241536,6.678383966478925
6.554574937386545,6.562552791367698,6.599712576337272,6.635984019511252,6.695184381895793,5.964999339667962
6.541148543731116,6.554574937386545,6.606454131103312,6.6343366066822425,6.606593794080231,5.649876261297176
3.6417177474370503,6.541148543731116,3.6777333023720966,3.6416959516236975,3.637453170533451,3.2090838131170036
3.6372908206694086,3.6417177474370503,3.6471909952184967,3.5921950937965352,3.649835930384099,3.5023020503746016
6.562725467654243,3.6372908206694086,6.584299955074093,6.464605945755409,6.621606904425362,6.412138459171912
6.812097144274081,6.562725467654243,6.599549661879383,6.569735778482296,6.564181711161771,6.285055913523415
6.559881879155192,6.812097144274081,6.562552791367698,6.83397524691401,6.887453228776249,6.091888983825589
6.562503495123317,6.559881879155192,6.554574937386545,6.6636885394810905,6.660790416436171,6.060079687403931
6.545621041027896,6.562503495123317,6.541148543731116,6.56059613068644,6.561718545443418,5.759659528782672
